bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final_objetivo,k,repeticion,capacidad,crecimiento,restauracion_fuera_reloj,total_ns,ns_por_operacion,checksum
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,3,-1,NA,true,55300,553.000,181840215800
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,4,-1,NA,true,56800,568.000,159055041500
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,5,-1,NA,true,58500,585.000,105802509500
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,6,-1,NA,true,55400,554.000,66557614100
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,7,-1,NA,true,55300,553.000,159977132300
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,8,-1,NA,true,58500,585.000,187663141600
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,9,-1,NA,true,60400,604.000,135904462600
listas,ListaSimpleSinCola,find,medio,20261921,1000,1000,100,10,-1,NA,true,55000,550.000,69234213300
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,1,-1,NA,true,116900,1169.000,128608495900
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,2,-1,NA,true,110800,1108.000,170953775600
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,3,-1,NA,true,110900,1109.000,163962280400
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,4,-1,NA,true,111300,1113.000,18496624300
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,5,-1,NA,true,112000,1120.000,12431327700
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,6,-1,NA,true,111900,1119.000,122561640500
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,7,-1,NA,true,112400,1124.000,210184285600
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,8,-1,NA,true,108600,1086.000,115102032700
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,9,-1,NA,true,110400,1104.000,8857964700
listas,ListaSimpleSinCola,find,final,20261921,1000,1000,100,10,-1,NA,true,110700,1107.000,65484576600
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,1,-1,NA,true,109000,1090.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,2,-1,NA,true,108900,1089.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,3,-1,NA,true,113900,1139.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,4,-1,NA,true,111100,1111.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,5,-1,NA,true,109300,1093.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,6,-1,NA,true,112200,1122.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,7,-1,NA,true,115700,1157.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,8,-1,NA,true,109000,1090.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,9,-1,NA,true,109000,1090.000,100
listas,ListaSimpleSinCola,find,ausente,20261921,1000,1000,100,10,-1,NA,true,110300,1103.000,100
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,1,-1,NA,true,2100,21.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,2,-1,NA,true,2800,28.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,3,-1,NA,true,1400,14.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,4,-1,NA,true,2100,21.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,5,-1,NA,true,2800,28.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,6,-1,NA,true,1100,11.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,7,-1,NA,true,2300,23.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,8,-1,NA,true,2400,24.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,9,-1,NA,true,2000,20.000,23300
listas,ListaSimpleSinCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,10,-1,NA,true,1500,15.000,23300
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,1,-1,NA,true,54800,548.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,2,-1,NA,true,55100,551.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,3,-1,NA,true,55700,557.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,4,-1,NA,true,55000,550.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,5,-1,NA,true,54700,547.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,6,-1,NA,true,54700,547.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,7,-1,NA,true,54800,548.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,8,-1,NA,true,54700,547.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,9,-1,NA,true,54500,545.000,5500
listas,ListaSimpleSinCola,erase,medio_nodo_prelocalizado,20261921,1000,999,100,10,-1,NA,true,54600,546.000,5500
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,1,-1,NA,true,108200,1082.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,2,-1,NA,true,109400,1094.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,3,-1,NA,true,107900,1079.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,4,-1,NA,true,108300,1083.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,5,-1,NA,true,112500,1125.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,6,-1,NA,true,107900,1079.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,7,-1,NA,true,110100,1101.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,8,-1,NA,true,109200,1092.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,9,-1,NA,true,111400,1114.000,74100
listas,ListaSimpleSinCola,erase,final_nodo_prelocalizado,20261921,1000,999,100,10,-1,NA,true,108000,1080.000,74100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,1,-1,NA,true,2900,29.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,2,-1,NA,true,1700,17.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,3,-1,NA,true,2000,20.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,4,-1,NA,true,2300,23.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,5,-1,NA,true,2600,26.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,6,-1,NA,true,2400,24.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,7,-1,NA,true,2800,28.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,8,-1,NA,true,3300,33.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,9,-1,NA,true,2000,20.000,100100
listas,ListaSimpleSinCola,addBefore,inicio_nodo_prelocalizado,20261921,1000,1001,100,10,-1,NA,true,3100,31.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,1,-1,NA,true,56500,565.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,2,-1,NA,true,57600,576.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,3,-1,NA,true,56600,566.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,4,-1,NA,true,57300,573.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,5,-1,NA,true,56300,563.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,6,-1,NA,true,54800,548.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,7,-1,NA,true,55800,558.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,8,-1,NA,true,55000,550.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,9,-1,NA,true,55600,556.000,100100
listas,ListaSimpleSinCola,addBefore,medio_nodo_prelocalizado,20261921,1000,1001,100,10,-1,NA,true,55500,555.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,1,-1,NA,true,113500,1135.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,2,-1,NA,true,113700,1137.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,3,-1,NA,true,113200,1132.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,4,-1,NA,true,113600,1136.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,5,-1,NA,true,111800,1118.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,6,-1,NA,true,113900,1139.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,7,-1,NA,true,113000,1130.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,8,-1,NA,true,112300,1123.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,9,-1,NA,true,114600,1146.000,100100
listas,ListaSimpleSinCola,addBefore,final_nodo_prelocalizado,20261921,1000,1001,100,10,-1,NA,true,113300,1133.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,1,-1,NA,true,1200,12.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,2,-1,NA,true,3100,31.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,3,-1,NA,true,2600,26.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,4,-1,NA,true,7100,71.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,5,-1,NA,true,3300,33.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,6,-1,NA,true,3300,33.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,7,-1,NA,true,2700,27.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,8,-1,NA,true,1600,16.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,9,-1,NA,true,2700,27.000,100100
listas,ListaSimpleSinCola,addAfter,inicio_nodo_prelocalizado,20261921,1000,1001,100,10,-1,NA,true,2400,24.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,1,-1,NA,true,2200,22.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,2,-1,NA,true,2100,21.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,3,-1,NA,true,2600,26.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,4,-1,NA,true,2500,25.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,5,-1,NA,true,4700,47.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,6,-1,NA,true,2200,22.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,7,-1,NA,true,2200,22.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,8,-1,NA,true,2500,25.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,9,-1,NA,true,3200,32.000,100100
listas,ListaSimpleSinCola,addAfter,medio_nodo_prelocalizado,20261921,1000,1001,100,10,-1,NA,true,1800,18.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,1,-1,NA,true,2400,24.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,2,-1,NA,true,1900,19.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,3,-1,NA,true,2900,29.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,4,-1,NA,true,2700,27.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,5,-1,NA,true,2300,23.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,6,-1,NA,true,4700,47.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,7,-1,NA,true,2300,23.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,8,-1,NA,true,2700,27.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,9,-1,NA,true,2900,29.000,100100
listas,ListaSimpleSinCola,addAfter,final_nodo_prelocalizado,20261921,1000,1001,100,10,-1,NA,true,2800,28.000,100100
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,1,-1,NA,true,49000,24.500,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,2,-1,NA,true,49500,24.750,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,3,-1,NA,true,49300,24.650,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,4,-1,NA,true,55000,27.500,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,5,-1,NA,true,54800,27.400,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,6,-1,NA,true,49200,24.600,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,7,-1,NA,true,51600,25.800,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,8,-1,NA,true,52500,26.250,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,9,-1,NA,true,53400,26.700,-4294967296000
listas,ListaSimpleConCola,pushFront,general,20261921,1000,1001,2000,10,-1,NA,true,49900,24.950,-4294967296000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,1,-1,NA,true,49100,24.550,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,2,-1,NA,true,47300,23.650,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,3,-1,NA,true,138000,69.000,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,4,-1,NA,true,102900,51.450,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,5,-1,NA,true,48000,24.000,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,6,-1,NA,true,46800,23.400,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,7,-1,NA,true,48800,24.400,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,8,-1,NA,true,48900,24.450,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,9,-1,NA,true,46800,23.400,466000
listas,ListaSimpleConCola,popFront,general,20261921,1000,999,2000,10,-1,NA,true,49200,24.600,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,1,-1,NA,true,4100,2.050,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,2,-1,NA,true,4100,2.050,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,3,-1,NA,true,4100,2.050,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,4,-1,NA,true,4000,2.000,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,5,-1,NA,true,4100,2.050,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,6,-1,NA,true,4200,2.100,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,7,-1,NA,true,4200,2.100,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,8,-1,NA,true,4100,2.050,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,9,-1,NA,true,4100,2.050,466000
listas,ListaSimpleConCola,topFront,general,20261921,1000,1000,2000,10,-1,NA,true,4000,2.000,466000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,1,-1,NA,true,3600,1.800,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,2,-1,NA,true,3700,1.850,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,3,-1,NA,true,3600,1.800,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,4,-1,NA,true,3600,1.800,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,5,-1,NA,true,3600,1.800,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,6,-1,NA,true,3600,1.800,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,7,-1,NA,true,5300,2.650,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,8,-1,NA,true,3600,1.800,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,9,-1,NA,true,3700,1.850,2000000
listas,ListaSimpleConCola,size,no_vacia,20261921,1000,1000,2000,10,-1,NA,true,3700,1.850,2000000
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,1,-1,NA,true,3100,1.550,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,2,-1,NA,true,3100,1.550,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,3,-1,NA,true,3100,1.550,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,4,-1,NA,true,3000,1.500,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,5,-1,NA,true,3100,1.550,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,6,-1,NA,true,3000,1.500,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,7,-1,NA,true,3000,1.500,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,8,-1,NA,true,3100,1.550,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,9,-1,NA,true,3000,1.500,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20261921,1000,1000,2000,10,-1,NA,true,3100,1.550,0
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,1,-1,NA,true,3200,32.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,2,-1,NA,true,1700,17.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,3,-1,NA,true,2100,21.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,4,-1,NA,true,2600,26.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,5,-1,NA,true,2700,27.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,6,-1,NA,true,2100,21.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,7,-1,NA,true,2200,22.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,8,-1,NA,true,2900,29.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,9,-1,NA,true,2900,29.000,-214748364800
listas,ListaSimpleConCola,pushBack,general,20261921,1000,1001,100,10,-1,NA,true,2800,28.000,-214748364800
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,1,-1,NA,true,106600,1066.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,2,-1,NA,true,108100,1081.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,3,-1,NA,true,107300,1073.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,4,-1,NA,true,107300,1073.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,5,-1,NA,true,108200,1082.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,6,-1,NA,true,107200,1072.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,7,-1,NA,true,107300,1073.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,8,-1,NA,true,109600,1096.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,9,-1,NA,true,108500,1085.000,74100
listas,ListaSimpleConCola,popBack,general,20261921,1000,999,100,10,-1,NA,true,108500,1085.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,1,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,2,-1,NA,true,900,9.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,3,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,4,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,5,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,6,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,7,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,8,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,9,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,topBack,general,20261921,1000,1000,100,10,-1,NA,true,300,3.000,74100
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,1,-1,NA,true,2300,23.000,119052479300
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,2,-1,NA,true,2300,23.000,47265457900
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,3,-1,NA,true,2300,23.000,2611748000
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,4,-1,NA,true,2100,21.000,87069819000
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,5,-1,NA,true,2200,22.000,151432293200
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,6,-1,NA,true,2400,24.000,65458226100
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,7,-1,NA,true,2000,20.000,138964728800
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,8,-1,NA,true,2300,23.000,133027854400
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,9,-1,NA,true,2200,22.000,163419800
listas,ListaSimpleConCola,find,inicio,20261921,1000,1000,100,10,-1,NA,true,2400,24.000,11045629700
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,1,-1,NA,true,54600,546.000,23282486300
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,2,-1,NA,true,54200,542.000,128278802500
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,3,-1,NA,true,54200,542.000,51956903800
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,4,-1,NA,true,54200,542.000,187025278000
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,5,-1,NA,true,53900,539.000,172919994000
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,6,-1,NA,true,54200,542.000,9773084500
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,7,-1,NA,true,55500,555.000,61143773500
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,8,-1,NA,true,54400,544.000,10055588700
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,9,-1,NA,true,54700,547.000,176959713100
listas,ListaSimpleConCola,find,medio,20261921,1000,1000,100,10,-1,NA,true,53900,539.000,198374792000
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,1,-1,NA,true,109900,1099.000,83413366400
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,2,-1,NA,true,109300,1093.000,98593410200
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,3,-1,NA,true,109000,1090.000,120504446200
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,4,-1,NA,true,107400,1074.000,76196078600
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,5,-1,NA,true,107100,1071.000,58137408100
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,6,-1,NA,true,107400,1074.000,95944738600
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,7,-1,NA,true,106800,1068.000,165458903000
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,8,-1,NA,true,109300,1093.000,46600279800
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,9,-1,NA,true,109300,1093.000,3352462300
listas,ListaSimpleConCola,find,final,20261921,1000,1000,100,10,-1,NA,true,110700,1107.000,94767929100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,1,-1,NA,true,106400,1064.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,2,-1,NA,true,111500,1115.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,3,-1,NA,true,108600,1086.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,4,-1,NA,true,108200,1082.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,5,-1,NA,true,107300,1073.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,6,-1,NA,true,108200,1082.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,7,-1,NA,true,108000,1080.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,8,-1,NA,true,112400,1124.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,9,-1,NA,true,110100,1101.000,100
listas,ListaSimpleConCola,find,ausente,20261921,1000,1000,100,10,-1,NA,true,109400,1094.000,100
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20261921,1000,999,100,1,-1,NA,true,1900,19.000,23300
