bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final,k,repeticion,capacidad_antes,capacidad_despues,crecimiento,total_ns,ns_por_operacion,checksum
colas,ColaArreglo,delete,frente,20261022,100,99,2000,9,100,100,false,524000,262.000,2000
colas,ColaArreglo,delete,frente,20261022,100,99,2000,10,100,100,false,519600,259.800,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,1,100,100,false,381600,190.800,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,2,100,100,false,381600,190.800,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,3,100,100,false,384900,192.450,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,4,100,100,false,382000,191.000,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,5,100,100,false,381800,190.900,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,6,100,100,false,383700,191.850,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,7,100,100,false,384500,192.250,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,8,100,100,false,386000,193.000,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,9,100,100,false,382300,191.150,2000
colas,ColaArreglo,delete,medio,20261022,100,99,2000,10,100,100,false,382300,191.150,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,1,100,100,false,248800,124.400,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,2,100,100,false,248400,124.200,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,3,100,100,false,246200,123.100,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,4,100,100,false,245600,122.800,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,5,100,100,false,245700,122.850,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,6,100,100,false,245600,122.800,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,7,100,100,false,245700,122.850,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,8,100,100,false,245600,122.800,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,9,100,100,false,299600,149.800,2000
colas,ColaArreglo,delete,final,20261022,100,99,2000,10,100,100,false,245800,122.900,2000
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,1,100,100,false,245800,122.900,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,2,100,100,false,244200,122.100,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,3,100,100,false,244100,122.050,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,4,100,100,false,244100,122.050,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,5,100,100,false,244400,122.200,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,6,100,100,false,244400,122.200,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,7,100,100,false,244400,122.200,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,8,100,100,false,247700,123.850,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,9,100,100,false,248700,124.350,0
colas,ColaArreglo,delete,ausente,20261022,100,100,2000,10,100,100,false,261900,130.950,0
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,1,-1,-1,NA,6700,33.500,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,2,-1,-1,NA,6400,32.000,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,3,-1,-1,NA,6100,30.500,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,4,-1,-1,NA,7100,35.500,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,5,-1,-1,NA,6100,30.500,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,6,-1,-1,NA,6000,30.000,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,7,-1,-1,NA,6500,32.500,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,8,-1,-1,NA,7500,37.500,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,9,-1,-1,NA,6800,34.000,-429496729600
pilas,PilaEnlazada,push,sin_redimensionamiento,20261922,1000,1001,200,10,-1,-1,NA,6300,31.500,-429496729600
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,1,-1,-1,NA,34700,34.700,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,2,-1,-1,NA,35100,35.100,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,3,-1,-1,NA,34800,34.800,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,4,-1,-1,NA,32300,32.300,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,5,-1,-1,NA,40700,40.700,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,6,-1,-1,NA,42700,42.700,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,7,-1,-1,NA,38000,38.000,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,8,-1,-1,NA,32400,32.400,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,9,-1,-1,NA,37900,37.900,1865
pilas,PilaEnlazada,push,secuencia_amortizada,20261922,0,1000,1000,10,-1,-1,NA,37700,37.700,1865
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,1,-1,-1,false,10600,53.000,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,2,-1,-1,false,9300,46.500,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,3,-1,-1,false,10700,53.500,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,4,-1,-1,false,9000,45.000,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,5,-1,-1,false,9400,47.000,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,6,-1,-1,false,8100,40.500,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,7,-1,-1,false,8600,43.000,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,8,-1,-1,false,9400,47.000,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,9,-1,-1,false,8900,44.500,173000
pilas,PilaEnlazada,pop,general,20261922,1000,999,200,10,-1,-1,false,8500,42.500,173000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,1,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,2,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,3,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,4,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,5,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,6,-1,-1,false,800,0.016,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,7,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,8,-1,-1,false,800,0.016,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,9,-1,-1,false,700,0.014,43250000
pilas,PilaEnlazada,peek,general,20261922,1000,1000,50000,10,-1,-1,false,800,0.016,43250000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,1,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,2,-1,-1,false,800,0.016,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,3,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,4,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,5,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,6,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,7,-1,-1,false,800,0.016,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,8,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,9,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,size,no_vacia,20261922,1000,1000,50000,10,-1,-1,false,700,0.014,50000000
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,1,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,2,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,3,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,4,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,5,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,6,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,7,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,8,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,9,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20261922,1000,1000,50000,10,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,1,-1,-1,false,6800,34.000,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,2,-1,-1,false,7000,35.000,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,3,-1,-1,false,8300,41.500,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,4,-1,-1,false,7100,35.500,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,5,-1,-1,false,8000,40.000,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,6,-1,-1,false,8900,44.500,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,7,-1,-1,false,8200,41.000,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,8,-1,-1,false,8400,42.000,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,9,-1,-1,false,7000,35.000,200
pilas,PilaEnlazada,delete,cima,20261922,1000,999,200,10,-1,-1,false,8500,42.500,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,1,-1,-1,false,802100,4010.500,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,2,-1,-1,false,751700,3758.500,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,3,-1,-1,false,497800,2489.000,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,4,-1,-1,false,578800,2894.000,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,5,-1,-1,false,1019800,5099.000,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,6,-1,-1,false,657400,3287.000,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,7,-1,-1,false,617200,3086.000,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,8,-1,-1,false,633800,3169.000,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,9,-1,-1,false,570900,2854.500,200
pilas,PilaEnlazada,delete,medio,20261922,1000,999,200,10,-1,-1,false,575700,2878.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,1,-1,-1,false,820100,4100.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,2,-1,-1,false,735500,3677.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,3,-1,-1,false,772300,3861.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,4,-1,-1,false,708400,3542.000,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,5,-1,-1,false,731800,3659.000,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,6,-1,-1,false,787100,3935.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,7,-1,-1,false,1148300,5741.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,8,-1,-1,false,687300,3436.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,9,-1,-1,false,695100,3475.500,200
pilas,PilaEnlazada,delete,base,20261922,1000,999,200,10,-1,-1,false,740300,3701.500,200
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,1,-1,-1,false,481000,2405.000,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,2,-1,-1,false,557800,2789.000,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,3,-1,-1,false,470500,2352.500,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,4,-1,-1,false,436500,2182.500,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,5,-1,-1,false,479200,2396.000,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,6,-1,-1,false,546900,2734.500,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,7,-1,-1,false,596800,2984.000,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,8,-1,-1,false,475700,2378.500,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,9,-1,-1,false,478600,2393.000,0
pilas,PilaEnlazada,delete,ausente,20261922,1000,1000,200,10,-1,-1,false,485900,2429.500,0
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,1,1001,1001,false,1600,8.000,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,2,1001,1001,false,1900,9.500,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,3,1001,1001,false,2800,14.000,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,4,1001,1001,false,3100,15.500,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,5,1001,1001,false,6000,30.000,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,6,1001,1001,false,5800,29.000,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,7,1001,1001,false,4700,23.500,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,8,1001,1001,false,3800,19.000,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,9,1001,1001,false,5300,26.500,-429496729600
pilas,PilaArreglo,push,sin_redimensionamiento,20261922,1000,1001,200,10,1001,1001,false,4700,23.500,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,1,1000,2000,true,282800,1414.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,2,1000,2000,true,331200,1656.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,3,1000,2000,true,289000,1445.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,4,1000,2000,true,196300,981.500,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,5,1000,2000,true,193800,969.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,6,1000,2000,true,198200,991.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,7,1000,2000,true,193400,967.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,8,1000,2000,true,216800,1084.000,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,9,1000,2000,true,233300,1166.500,-429496729600
pilas,PilaArreglo,push,crecimiento_forzado,20261922,1000,1001,200,10,1000,2000,true,201600,1008.000,-429496729600
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,1,4,1024,multiple,34600,34.600,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,2,4,1024,multiple,40900,40.900,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,3,4,1024,multiple,34800,34.800,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,4,4,1024,multiple,34800,34.800,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,5,4,1024,multiple,34900,34.900,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,6,4,1024,multiple,36200,36.200,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,7,4,1024,multiple,34700,34.700,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,8,4,1024,multiple,35700,35.700,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,9,4,1024,multiple,35600,35.600,1865
pilas,PilaArreglo,push,secuencia_amortizada,20261922,0,1000,1000,10,4,1024,multiple,34800,34.800,1865
pilas,PilaArreglo,pop,general,20261922,1000,999,200,1,1000,1000,false,1200,6.000,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,2,1000,1000,false,1600,8.000,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,3,1000,1000,false,1400,7.000,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,4,1000,1000,false,1200,6.000,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,5,1000,1000,false,1500,7.500,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,6,1000,1000,false,5600,28.000,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,7,1000,1000,false,1900,9.500,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,8,1000,1000,false,1300,6.500,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,9,1000,1000,false,2600,13.000,173000
pilas,PilaArreglo,pop,general,20261922,1000,999,200,10,1000,1000,false,1900,9.500,173000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,1,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,2,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,3,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,4,1001,1001,false,800,0.016,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,5,1001,1001,false,800,0.016,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,6,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,7,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,8,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,9,1001,1001,false,700,0.014,43250000
pilas,PilaArreglo,peek,general,20261922,1000,1000,50000,10,1001,1001,false,800,0.016,43250000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,1,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,2,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,3,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,4,1001,1001,false,700,0.014,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,5,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,6,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,7,1001,1001,false,700,0.014,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,8,1001,1001,false,700,0.014,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,9,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,size,no_vacia,20261922,1000,1000,50000,10,1001,1001,false,800,0.016,50000000
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,1,1001,1001,false,23700,0.474,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,2,1001,1001,false,23000,0.460,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,3,1001,1001,false,23200,0.464,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,4,1001,1001,false,23200,0.464,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,5,1001,1001,false,24100,0.482,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,6,1001,1001,false,23000,0.460,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,7,1001,1001,false,23000,0.460,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,8,1001,1001,false,22900,0.458,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,9,1001,1001,false,23800,0.476,0
pilas,PilaArreglo,isEmpty,no_vacia,20261922,1000,1000,50000,10,1001,1001,false,21400,0.428,0
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,1,1000,1000,false,1500,7.500,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,2,1000,1000,false,1200,6.000,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,3,1000,1000,false,700,3.500,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,4,1000,1000,false,1500,7.500,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,5,1000,1000,false,2000,10.000,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,6,1000,1000,false,1100,5.500,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,7,1000,1000,false,900,4.500,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,8,1000,1000,false,1000,5.000,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,9,1000,1000,false,1200,6.000,200
pilas,PilaArreglo,delete,cima,20261922,1000,999,200,10,1000,1000,false,1200,6.000,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,1,1000,1000,false,146100,730.500,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,2,1000,1000,false,139500,697.500,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,3,1000,1000,false,132200,661.000,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,4,1000,1000,false,200900,1004.500,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,5,1000,1000,false,136100,680.500,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,6,1000,1000,false,108200,541.000,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,7,1000,1000,false,114300,571.500,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,8,1000,1000,false,122100,610.500,200
pilas,PilaArreglo,delete,medio,20261922,1000,999,200,9,1000,1000,false,132300,661.500,200
